url,timestamp,likeCount,commentCount,caption,imageCount,firstImageUrl,firstImageFormula,imageUrls,imageFormulas,imageDimensions
https://www.instagram.com/p/DWP-iOvgcQJ/,2026-03-24T02:00:25.000Z,93,5,"Kalau sudah ada ini di meja… obrolan makin panjang 😌
Bolu Gulung Keju dengan tekstur lembut dan rasa keju yang nikmat sering jadi teman kumpul favorit. Baru ditaruh di meja, sudah ada yang minta potong duluan 👀

Siapkan sekarang di Holland Bakery sebelum kumpul-kumpul berikutnya!

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWP-iOvgcQJ-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWP-iOvgcQJ-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWP-iOvgcQJ-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWP-iOvgcQJ-0.jpg"")",1152x1440
https://www.instagram.com/p/DWNZ0Ucj4RV/,2026-03-23T02:01:06.000Z,80,9,"Camilan yang selalu habis duluan saat berkumpul ke rumah nenek 👵✨
Risoles Ayam dengan isian ayam dan sayur yang gurih, cocok jadi teman ngobrol sore bareng keluarga.
Buruan mampir ke Holland Bakery dan bawa pulang favorit semua generasi!

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWNZ0Ucj4RV-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWNZ0Ucj4RV-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWNZ0Ucj4RV-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWNZ0Ucj4RV-0.jpg"")",1152x1440
https://www.instagram.com/p/DWFkhd3EkH3/,2026-03-20T01:00:43.000Z,359,33,"Selamat menyambut Hari Raya ✨

Keluarga besar Holland Bakery mengucapkan
Minal Aidin Wal Faidzin, Mohon Maaf Lahir & Batin 🤍

Dalam rangka Hari Raya Idul Fitri 1447 H:
Sebagian besar TOKO OFFLINE kami tetap buka untuk melayani Anda

📴 Layanan ONLINE akan:
* Offline: 21–22 Maret 2026
* 🟢 Kembali Online: 23 Maret 2026

Terima kasih atas pengertian dan kepercayaannya.

Semoga hari kemenangan ini membawa kebahagiaan, kehangatan, dan momen manis bersama orang tersayang 💛

Semoga hari kemenangan ini membawa kebahagiaan, kehangatan, dan momen manis bersama orang tersayang 💛",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWFkhd3EkH3-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWFkhd3EkH3-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWFkhd3EkH3-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWFkhd3EkH3-0.jpg"")",905x1131
https://www.instagram.com/p/DWDGp0AAbts/,2026-03-19T02:01:14.000Z,94,4,"Tamu dadakan? Stay calm 😉🍋

Lemon Cake dari Holland Bakery dengan sponge cake lembut dan rasa lemon segar siap jadi penyelamat meja tamu saat Idul Fitri, bahkan di H+1 sekalipun.
Yuk, langsung amankan di outlet Holland Bakery terdekat 😁

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #LemonCake",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWDGp0AAbts-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWDGp0AAbts-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWDGp0AAbts-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWDGp0AAbts-0.jpg"")",1152x1440
https://www.instagram.com/p/DWAhvjzDePz/,2026-03-18T02:00:13.000Z,107,10,"Saatnya rayakan kemenangan dengan dessert yang lezat🍫✨

Desire Cake dengan sponge cake moist dan lapisan coklat ganache legit siap jadi reward spesial setelah 30 hari full berpuasa dengan penuh kesabaran. ✨
Yuk, pesan sekarang dan siapkan untuk Hari Raya!

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #DesireCake",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWAhvjzDePz-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWAhvjzDePz-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWAhvjzDePz-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DWAhvjzDePz-0.jpg"")",1152x1440
https://www.instagram.com/p/DV988Q3gTtU/,2026-03-17T02:00:10.000Z,58,9,"Mudik tapi takut laper di jalan? 🚗
Siapin Pastel Ayam Jamur dari Holland Bakery.
 Kulitnya renyah keemasan, isi ayam & jamurnya gurih banget. Cocok buat ganjel perut selama perjalanan.
Yuk, amankan pastel favoritmu sekarang sebelum mudik! ✨

 #HollandBakery  #TeratasKarenaKualitas #HollandBakeryMarch #MomentRamadhan#ElevatingEveryMoment",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV988Q3gTtU-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV988Q3gTtU-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV988Q3gTtU-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV988Q3gTtU-0.jpg"")",1152x1440
https://www.instagram.com/p/DV8icebAZeS/,2026-03-16T12:49:24.000Z,178,13,"Untuk dinikmati atau untuk dibagikan? 🍋🎁

 Lemon Cake cocok jadi teman momen manis bersama keluarga.
 Sedangkan Syawal Gift Box hadir sebagai hantaran praktis dengan kemasan elegan.
Keduanya siap menyempurnakan Hari Raya kamu. Yuk temukan di Holland Bakery 

#HollandBakery #TeratasKarenaKualitas  #HollandBakeryMarch #MomentRamadhan #ElevatingEveryMoment",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV8icebAZeS-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV8icebAZeS-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV8icebAZeS-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV8icebAZeS-0.jpg"")",1152x1440
https://www.instagram.com/p/DV2I1LKkury/,2026-03-14T01:10:57.000Z,51,13,"GRAND OPENING PROMOTION: DISKON 20% !

Hi Holland Bakery Lovers, telah dibuka outlet baru Holland Bakery Cibadak (Jl Siliwangi No 123 RT001 RW017)

No telp: 0857 7119 3285

Nikmati SPESIAL DISKON 20% untuk semua produk favoritmu mulai tanggal 14 s/d 20 Maret 2026

Yuk serbu sekarang sebelum kehabisan!",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2I1LKkury-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2I1LKkury-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2I1LKkury-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2I1LKkury-0.jpg"")",1080x1350
https://www.instagram.com/p/DV2IQlAkk_t/,2026-03-14T01:05:56.000Z,86,7,"GRAND OPENING PROMOTION: DISKON 20% !

Hi Holland Bakery Lovers, telah dibuka outlet baru Holland Bakery Mencong Ciledug (Jl. Cipto Mangunkusumo No. 101B)

No telp: 021 3889 3687

Nikmati SPESIAL DISKON 20% untuk semua produk favoritmu mulai tanggal 14 s/d 20 Maret 2026

Yuk serbu sekarang sebelum kehabisan!",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2IQlAkk_t-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2IQlAkk_t-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2IQlAkk_t-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2IQlAkk_t-0.jpg"")",1080x1350
https://www.instagram.com/p/DV2HvO6ku3V/,2026-03-14T01:00:02.000Z,54,2,"GRAND OPENING PROMOTION: DISKON 20% !

Hi Holland Bakery Lovers, telah dibuka outlet baru Holland Bakery Puri Gading (Ruko Puri Gading Blok PG1 No 26)

No telp: 0857 7306 3938

Nikmati SPESIAL DISKON 20% untuk semua produk favoritmu mulai tanggal 14 s/d 20 Maret 2026

Yuk serbu sekarang sebelum kehabisan!",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2HvO6ku3V-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2HvO6ku3V-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2HvO6ku3V-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV2HvO6ku3V-0.jpg"")",1080x1350
https://www.instagram.com/p/DV0SVK9FgZP/,2026-03-13T07:54:40.000Z,185,20,"Pilih yang simpel atau yang spesial? 👀
- Classic Hamper — 3 varian cookies yang dikemas dengan tas cantik
 - Kareem Gift Box — desain premium dengan lebih banyak pilihan, yaitu 5 varian cookies
Drop pilihanmu di komentar!

 Langsung amankan hampersnya di Holland Bakery ✨

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #ClassicHamper",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV0SVK9FgZP-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV0SVK9FgZP-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV0SVK9FgZP-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DV0SVK9FgZP-0.jpg"")",1152x1440
https://www.instagram.com/p/DVyCy84CHSf/,2026-03-12T11:00:27.000Z,201,22,"Potluck tapi mau tetap standout? 😆

Classic Hamper hadir dengan Nastar, Kaastengels dan 1 pilihan kue lainnya dalam tas lucu dan praktis, pas banget buat dibawa ke acara buka puasa bareng.
Yuk, order sekarang di link bio sebelum kehabisan 🤍

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #ClassicHamper",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVyCy84CHSf-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVyCy84CHSf-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVyCy84CHSf-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVyCy84CHSf-0.jpg"")",1152x1440
https://www.instagram.com/p/DVx798Akof-/,2026-03-12T10:00:49.000Z,44,4,"🚨 PEMBERITAHUAN PENTING 🚨

Kami mengimbau kepada seluruh pelanggan Holland Bakery Jatinegara & Holland Bakery Serpong untuk lebih berhati-hati dan memperhatikan informasi berikut.

Perlu kami klarifikasi bahwa nomor WhatsApp RESMI kami adalah berikut:

- Holland Bakery Pekanbaru 0818-0840-8181
- Holland Bakery Jatinegara 0818-0842-8181
- Holland Bakery Balikpapan 0818-0845-8181
- Holland Bakery Serpong 0818-0857-8181
- Holland Bakery Cikupa 0818-0846-8181
- Holland Bakery Kranji 0818-0843-8181

⚠️ Segala transaksi yang dilakukan di luar kanal resmi Holland Bakery bukan menjadi tanggung jawab kami.

❌ Mohon tidak melakukan transfer, pembayaran, maupun memberikan data pribadi apa pun melalui nomor yang tidak resmi.

Tetap waspada terhadap segala bentuk penipuan yang mengatasnamakan kami 🙏

Terima kasih atas perhatian dan kepercayaan Anda kepada Holland Bakery.",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVx798Akof--0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVx798Akof--0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVx798Akof--0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVx798Akof--0.jpg"")",1080x1350
https://www.instagram.com/p/DVuxZOUkjFA/,2026-03-11T04:30:39.000Z,89,26,"🚨 PEMBERITAHUAN PENTING 🚨

Kami mengimbau kepada seluruh pelanggan Holland Bakery Galaxy untuk lebih berhati-hati dan memperhatikan informasi berikut.

Perlu kami klarifikasi bahwa nomor WhatsApp RESMI kami adalah:

📍 Holland Bakery Galaxy
📱 +62 856-9301-4157

⚠️ Nomor WhatsApp yang tertera pada GOOGLE MAPS adalah FIKTIF

Segala transaksi yang dilakukan di luar kanal resmi Holland Bakery bukan menjadi tanggung jawab kami.

❌ Mohon tidak melakukan transfer, pembayaran, maupun memberikan data pribadi apa pun melalui nomor yang tidak resmi.

Tetap waspada terhadap segala bentuk penipuan yang mengatasnamakan kami 🙏

Terima kasih atas perhatian dan kepercayaan Anda kepada Holland Bakery.",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVuxZOUkjFA-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVuxZOUkjFA-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVuxZOUkjFA-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVuxZOUkjFA-0.jpg"")",1280x1600
https://www.instagram.com/p/DVs5SSegImL/,2026-03-10T11:01:08.000Z,146,46,"Tradisi sederhana yang selalu hadir di waktu berbuka✨
Nastar, kue legendaris dengan isian selai nanas yang menyegarkan, takjil berbuka yang cocok untuk dimakan bersama keluarga😁
Buruan pesan kue kering ini di outlet Holland Bakery terdekat sekarang!

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #NastarSegi8",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVs5SSegImL-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVs5SSegImL-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVs5SSegImL-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVs5SSegImL-0.jpg"")",1152x1440
https://www.instagram.com/p/DVpWp_hgVcr/,2026-03-09T02:00:49.000Z,358,28,"Silaturahmi makin lengkap dengan bingkisan yang tepat 🎁

Syawal Gift Box, gift box baru dari Holland Bakery hadir dengan 4 varian kue kering lezat dalam kemasan unik dan praktis, berisi Nastar, Kaastengels dan 2 jenis kue kering pilihan. Siap jadi hadiah cantik untuk keluarga tercinta di momen Ramadhan dan Lebaran.
Yuk, pesan sekarang sebelum kehabisan ✨
#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #SyawalGiftBox",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVpWp_hgVcr-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVpWp_hgVcr-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVpWp_hgVcr-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVpWp_hgVcr-0.jpg"")",1152x1440
https://www.instagram.com/p/DVkNBkrAT2W/,2026-03-07T02:00:26.000Z,125,6,"Bingung mau kirim apa ke tetangga? Coba kasih Coffee Raisin Pudding aja✨

Coffee Raisin Pudding dengan tekstur kenyal, aroma kopi yang wangi, dan topping kismis legit siap dan sponge cake dibagian bawah. Siap jadi hadiah sederhana tapi berkesan untuk tetangga tersayang. 
Yuk, pesan sekarang via aplikasi Holland Bakery ✨

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #CoffeeRaisinPudding",2,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVkNBkrAT2W-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVkNBkrAT2W-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVkNBkrAT2W-0.jpg | https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVkNBkrAT2W-1.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVkNBkrAT2W-0.jpg"") | =IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVkNBkrAT2W-1.jpg"")",1152x1440 | 1152x1440
https://www.instagram.com/p/DViU2WRikqD/,2026-03-06T08:30:21.000Z,150,8,"Ramadhan is the perfect time to reconnect 🤍 Reconnect with a new gift box!

New Kareem Gift Box hadir dengan 5 varian kue kering lezat dalam satu hamper spesial, dapatkan Nastar, Kaastengels dan 3 jenis Kue Kering lainnya, pilihan manis untuk mempererat silaturahmi bersama keluarga dan sahabat.
Pesan sekarang melalui link di bio 🌙✨

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #KareemGiftBox",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DViU2WRikqD-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DViU2WRikqD-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DViU2WRikqD-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DViU2WRikqD-0.jpg"")",1152x1440
https://www.instagram.com/p/DVfuWeQE5WQ/,2026-03-05T08:15:27.000Z,116,6,"Takjil lezat buat menu buka puasa pejuang 9 to 5💼

Pusing kerja atau jalan macet, pasti bikin mood jelek banget😭Lemper Ayam jadi solusi buka puasa simpel. Ketan yang lembut dengan isi ayam yang gurih dan mengenyangkan!

#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #LemperAyam",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVfuWeQE5WQ-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVfuWeQE5WQ-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVfuWeQE5WQ-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVfuWeQE5WQ-0.jpg"")",960x1203
https://www.instagram.com/p/DVdHDDtjoKe/,2026-03-04T07:53:32.000Z,86,6,"Panik karena kesiangan sahur? Tenang ada Danish Keju Apik😌

Danish Keju Apik, pastry flaky dengan filling krim keju lembut yang nikmat dan bikin kenyang. Solusi cepat biar tetap semangat puasa seharian!
Yuk, pesan sekarang di link bio ✨
#HollandBakery #TeratasKarenaKualitas #HollandBakeryMarch #MomentofRamadhan #ElevatingEveryMoment #DanishKejuApik",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVdHDDtjoKe-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVdHDDtjoKe-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVdHDDtjoKe-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVdHDDtjoKe-0.jpg"")",960x1203
https://www.instagram.com/p/DVPqEI3j1u4/,2026-02-27T02:30:09.000Z,104,22,"Teman terbaik buka puasa: Kelapa Pandan Pudding Log!🍮

Pudding kenyal dengan kombinasi kesegaran dan gurihnya kelapa, aroma pandan yang khas dan legitnya gula merah bersatu dalam Puding Kelapa Pandan Log.

Yuk, pesan di outlet Holland Bakery terdekat sekarang!

#HollandBakery #TeratasKarenaKualitas #HollandBakeryFebruary 
#RamadhanwithLove #KelapaPandanPudding",1,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVPqEI3j1u4-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVPqEI3j1u4-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVPqEI3j1u4-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVPqEI3j1u4-0.jpg"")",1638x2048
https://www.instagram.com/p/DVNFRS2AdiO/,2026-02-26T02:30:09.000Z,243,23,"Small gift with big meaning 👜🌙

Eid Delight, hamper totebag lucu berisi 3 varian kue kering lezat dalam hamper tote bag yang praktis dan menggemaskan. Pilihan tepat untuk berbagi kebahagiaan Ramadhan bersama sahabat terbaikmu.

Temukan di outlet terdekat atau cek detailnya di link bio 🤍 

#HollandBakery #TeratasKarenaKualitas #HollandBakeryFebruary 
#RamadhanwithLove #EidDelight",2,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVNFRS2AdiO-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVNFRS2AdiO-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVNFRS2AdiO-0.jpg | https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVNFRS2AdiO-1.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVNFRS2AdiO-0.jpg"") | =IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVNFRS2AdiO-1.jpg"")",1638x2048 | 1638x2048
https://www.instagram.com/p/DVIrvRUDCdm/,2026-02-24T09:30:05.000Z,235,10,"Bukber harusnya seru, bukan ribut karena takjil kurang 🤭

Kue Nampan B1–35 pcs dari Holland Bakery hadir dengan 5 varian kue tradisional pilihan yang bisa kamu mix sesuai selera. Pas banget buat sharing satu meja!

Langsung pesan sekarang di Call Center 0818-0691-8181 🌙

#HollandBakery #TeratasKarenaKualitas #HollandBakeryFebruary 
#RamadhanwithLove #KueNampan",2,https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVIrvRUDCdm-0.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVIrvRUDCdm-0.jpg"")",https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVIrvRUDCdm-0.jpg | https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVIrvRUDCdm-1.jpg,"=IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVIrvRUDCdm-0.jpg"") | =IMAGE(""https://raw.githubusercontent.com/ericc-ch/dataset-ig-bakery/main/data/images/hollandbakeryindonesia-DVIrvRUDCdm-1.jpg"")",1638x2048 | 1638x2048
